dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy
libras,1,csta_topk_uniform_top5,success,,0.864336266185026,0.86958759027693,0.0052513240919039,1440,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,7.946509714005515,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001285574132707,0.2525088266338124,1.0768378278918789,0.1260927876560075,0.3734886051347449,0.5275506693794164,0.1,0.0998180461527034,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0347222222222222,2.240959172947206,0.1527777777777778,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/libras/_csta_runs/csta_topk_uniform_top5/libras/s1/candidate_audit/libras_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998180457182271,1.7597289306424198,2.323205977152879,1.8014176570621827,0.5217883200906959,2.101499223629753,0.0999999995639818,0.0998180474982493,0.9981804615270344,0.1,0.0998180461527034,0.3734886051347449,0.0347222222222222,0.0,0.5275506693794164,0.2525088266338124,2.323205977152879,1.8014176570621827,0.5217883200906959,2.101499223629753,1.7597289306424198,0.9981804615270344,0.0999999995639818,0.0998180474982493,2.240959172947206,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,144.0,False,1.0,1.0,1.0,0.0,0.3876957434164827,0.3891776689172641,0.0684016570596201,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.240959172947206
libras,2,no_aug,success,,0.9220248994162036,0.9220248994162036,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libras,2,csta_topk_uniform_top5,success,,0.9220248994162036,0.914895455591108,-0.0071294438250956,1440,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,53.76044308603741,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001285460083416,0.2468852907173316,1.0688764987523418,0.1269069595927626,0.3763831389667094,0.5439260524348906,0.1,0.0995969374019674,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0347222222222222,2.150962859993731,0.1666666666666666,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/libras/_csta_runs/csta_topk_uniform_top5/libras/s2/candidate_audit/libras_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0995969386578387,1.669756657868986,2.142866131036913,1.694655163594653,0.4482109674422599,2.112632378680989,0.1000000012612532,0.0995969395670625,0.995969374019674,0.1,0.0995969374019674,0.3763831389667094,0.0347222222222222,0.0,0.5439260524348906,0.2468852907173316,2.142866131036913,1.694655163594653,0.4482109674422599,2.112632378680989,1.669756657868986,0.995969374019674,0.1000000012612532,0.0995969395670625,2.150962859993731,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,144.0,False,1.0,1.0,1.0,0.0,0.4502917386789191,0.3658089258838252,0.0468167645492427,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.150962859993731
libras,3,no_aug,success,,0.8872169859126381,0.8872169859126381,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libras,3,csta_topk_uniform_top5,success,,0.8872169859126381,0.8977052776869711,0.0104882917743329,1440,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,17.423184392042458,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001290439931216,0.2467628471826402,1.0915307981332565,0.1405133002482324,0.3555030045103965,0.5671790192350135,0.1,0.0998361144741164,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0277777777777777,2.1108746953146027,0.1666666666666666,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/libras/_csta_runs/csta_topk_uniform_top5/libras/s3/candidate_audit/libras_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998361146628899,1.551924374770374,2.2769656068132,1.5975706763472626,0.6793949304659364,2.0487137904295207,0.1000000001890469,0.0998361159840391,0.998361144741164,0.1,0.0998361144741164,0.3555030045103965,0.0277777777777777,0.0,0.5671790192350135,0.2467628471826402,2.2769656068132,1.5975706763472626,0.6793949304659364,2.0487137904295207,1.551924374770374,0.998361144741164,0.1000000001890469,0.0998361159840391,2.1108746953146027,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,144.0,False,1.0,1.0,1.0,0.0,0.3204863343106592,0.3680526868198097,0.0467490441442787,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1108746953146027
articularywordrecognition,1,no_aug,success,,0.989982608695652,0.989982608695652,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
articularywordrecognition,1,csta_topk_uniform_top5,success,,0.989982608695652,0.989982608695652,0.0,2200,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,72.57069551688619,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.00027191408166,0.0271082759096673,1.132930453325192,0.2137453404311253,0.0347846124168703,3.913112969333946,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2200.0,2200.0,10.0,10.0,0.0,2.2913842454070936,0.1272727272727272,1.0,2200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/articularywordrecognition/_csta_runs/csta_topk_uniform_top5/articularywordrecognition/s1/candidate_audit/articularywordrecognition_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000002031212,1.2925293666995326,1.8179222987033967,1.295938764738071,0.5219835339653256,2.0889572158733203,0.1000000002031212,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0347846124168703,0.0,0.0,3.913112969333946,0.0271082759096673,1.8179222987033967,1.295938764738071,0.5219835339653256,2.0889572158733203,1.2925293666995326,1.0,0.1000000002031212,0.1000000014901161,2.2913842454070936,0.1272727272727272,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,220.0,False,1.0,1.0,1.0,0.0,0.684195344601643,0.6875244013785357,0.0193680921161213,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2913842454070936
articularywordrecognition,2,no_aug,success,,0.9831112192155672,0.9831112192155672,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
articularywordrecognition,2,csta_topk_uniform_top5,success,,0.9831112192155672,0.9864503496503496,0.0033391304347824,2200,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,41.25255815894343,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002718387863432,0.0258813047801524,1.1290375344663883,0.2104218377999679,0.0342987106166936,3.9518871108025633,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2200.0,2200.0,10.0,10.0,0.0,2.2515077492595483,0.1227272727272727,1.0,2200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/articularywordrecognition/_csta_runs/csta_topk_uniform_top5/articularywordrecognition/s2/candidate_audit/articularywordrecognition_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001225725,1.309903441352011,1.8346692635286648,1.305431424282636,0.529237839246029,2.080369214572487,0.1000000001225725,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0342987106166936,0.0,0.0,3.9518871108025633,0.0258813047801524,1.8346692635286648,1.305431424282636,0.529237839246029,2.080369214572487,1.309903441352011,1.0,0.1000000001225725,0.1000000014901161,2.2515077492595483,0.1227272727272727,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,220.0,False,1.0,1.0,1.0,0.0,0.6836273135963726,0.6877027933279468,0.0165023678415798,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2515077492595483
articularywordrecognition,3,no_aug,success,,0.9898245059288538,0.9898245059288538,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
articularywordrecognition,3,csta_topk_uniform_top5,success,,0.9898245059288538,0.9864853754940712,-0.0033391304347826,2200,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,20.102818964980543,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002718418566238,0.0262025559585915,1.1277198941918587,0.2103176334609148,0.0344274674696277,3.9383159923706974,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2200.0,2200.0,10.0,10.0,0.0,2.265482162293999,0.1545454545454545,1.0,2200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/articularywordrecognition/_csta_runs/csta_topk_uniform_top5/articularywordrecognition/s3/candidate_audit/articularywordrecognition_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998692756,1.3230893951026286,1.8714159289207863,1.3272006178099938,0.5442153111107929,2.078058545390668,0.0999999998692756,0.1000000007789243,1.0,0.0999999999999999,0.0999999999999999,0.0344274674696277,0.0,0.0,3.9383159923706974,0.0262025559585915,1.8714159289207863,1.3272006178099938,0.5442153111107929,2.078058545390668,1.3230893951026286,1.0,0.0999999998692756,0.1000000007789243,2.265482162293999,0.1545454545454545,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,220.0,False,1.0,1.0,1.0,0.0,0.6831837497644455,0.6910782037319378,0.0135389181988973,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.265482162293999
ethanolconcentration,1,no_aug,success,,0.4720665474405405,0.4720665474405405,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ethanolconcentration,1,csta_topk_uniform_top5,success,,0.4720665474405405,0.4373202569512195,-0.0347462904893209,2080,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,72.77353330515325,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001681002574129,5.430153723548956e-09,1.2922032555303156,0.3673345575968721,0.1319636663944972,1.1657439665283205,0.1,0.1,0.0,0.0,0.0,2080.0,2080.0,10.0,10.0,0.0,2.2483013683736206,0.173076923076923,1.0,2080.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/ethanolconcentration/_csta_runs/csta_topk_uniform_top5/ethanolconcentration/s1/candidate_audit/ethanolconcentration_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993860921,1.347702867735726,2.0899426983267944,1.3977012541049951,0.6922414442217991,2.049717039048529,0.0999999993860921,0.1000000016333965,1.0,0.1,0.1,0.1319636663944972,0.0,0.0,1.1657439665283205,5.430153723548956e-09,2.0899426983267944,1.3977012541049951,0.6922414442217991,2.049717039048529,1.347702867735726,1.0,0.0999999993860921,0.1000000016333965,2.2483013683736206,0.173076923076923,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,208.0,False,1.0,1.0,1.0,0.0,0.5357072847259075,0.5215357822534553,0.0263817718848728,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2483013683736206
ethanolconcentration,2,no_aug,success,,0.4522823882588035,0.4522823882588035,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ethanolconcentration,2,csta_topk_uniform_top5,success,,0.4522823882588035,0.4758713856413813,0.0235889973825778,2080,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,75.4071906900499,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001643009125875,5.5963055145115495e-09,1.2362881804513302,0.3057605700477056,0.1243083167784143,1.201093150184524,0.1,0.1,0.0,0.0,0.0,2080.0,2080.0,10.0,10.0,0.0,2.2502456092531307,0.1538461538461538,1.0,2080.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/ethanolconcentration/_csta_runs/csta_topk_uniform_top5/ethanolconcentration/s2/candidate_audit/ethanolconcentration_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000002786565,1.4412674368867873,2.1719839752465155,1.4949880283810335,0.6769959468654818,2.04330570893112,0.1000000002786565,0.1000000014901161,1.0,0.1,0.1,0.1243083167784143,0.0,0.0,1.201093150184524,5.5963055145115495e-09,2.1719839752465155,1.4949880283810335,0.6769959468654818,2.04330570893112,1.4412674368867873,1.0,0.1000000002786565,0.1000000014901161,2.2502456092531307,0.1538461538461538,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,208.0,False,1.0,1.0,1.0,0.0,0.5135199340873575,0.5488869480292387,0.0254997075520704,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2502456092531307
ethanolconcentration,3,no_aug,success,,0.4206886241630294,0.4206886241630294,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ethanolconcentration,3,csta_topk_uniform_top5,success,,0.4206886241630294,0.4195928102269026,-0.0010958139361267,2080,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,64.94264285685495,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001659650463797,5.791663300165952e-09,1.2671533511315691,0.3389871341358345,0.1266062652869627,1.1897868017586049,0.1,0.1,0.0,0.0,0.0,2080.0,2080.0,10.0,10.0,0.0,2.2632304904171736,0.1442307692307692,1.0,2080.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/ethanolconcentration/_csta_runs/csta_topk_uniform_top5/ethanolconcentration/s3/candidate_audit/ethanolconcentration_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003669691,1.3544305296754706,1.9702379208338217,1.372863408073536,0.5973745127602852,2.061899530459125,0.1000000003669691,0.1000000014901161,1.0,0.1,0.1,0.1266062652869627,0.0,0.0,1.1897868017586049,5.791663300165952e-09,1.9702379208338217,1.372863408073536,0.5973745127602852,2.061899530459125,1.3544305296754706,1.0,0.1000000003669691,0.1000000014901161,2.2632304904171736,0.1442307692307692,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,208.0,False,1.0,1.0,1.0,0.0,0.5717223370571013,0.5698760791894338,0.0321924542023286,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2632304904171736
natops,1,no_aug,success,,0.9164578111946534,0.9164578111946534,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,1,csta_topk_uniform_top5,success,,0.9164578111946534,0.9275967697020328,0.0111389585073793,1440,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,9.27012433297932,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004486332146048,2.9115049204579395,1.4018361419529,0.5480701959539224,0.0240977847172584,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.160811559321453,0.1875,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/natops/_csta_runs/csta_topk_uniform_top5/natops/s1/candidate_audit/natops_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999718539,2.495324999413,3.457333159936591,2.551039279044512,0.906293880892079,2.1059732168111034,0.0999999999718539,0.1000000014901161,1.0,0.1,0.1,0.0240977847172584,0.0,0.0,5.82076716417455,2.9115049204579395,3.457333159936591,2.551039279044512,0.906293880892079,2.1059732168111034,2.495324999413,1.0,0.0999999999718539,0.1000000014901161,2.160811559321453,0.1875,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.7413955341463061,0.757840911898841,0.0115851800505578,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.160811559321453
natops,2,no_aug,success,,0.8847073730894115,0.8847073730894115,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,2,csta_topk_uniform_top5,success,,0.8847073730894115,0.921875,0.0371676269105885,1440,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,54.83113603806123,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004493863662795,2.914843103501098,1.4253124776353003,0.5750430026591705,0.0244874409180124,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.1789852033783856,0.1944444444444444,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/natops/_csta_runs/csta_topk_uniform_top5/natops/s2/candidate_audit/natops_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000006996,2.437604747019312,3.016857740438076,2.446985785724095,0.5698719547139806,2.1699453887774984,0.1000000000006996,0.1000000014901161,1.0,0.1,0.1,0.0244874409180124,0.0,0.0,5.7362806886113855,2.914843103501098,3.016857740438076,2.446985785724095,0.5698719547139806,2.1699453887774984,2.437604747019312,1.0,0.1000000000006996,0.1000000014901161,2.1789852033783856,0.1944444444444444,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.753430123513149,0.7592133258157752,0.0107950116523461,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1789852033783856
natops,3,no_aug,success,,0.920814479638009,0.920814479638009,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
