dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy
epilepsy,2,csta_topk_uniform_top5,success,,0.9646766169154228,0.9717806041335452,0.007103987218122332,1090,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,1.0,30,0,0,29.954043042147532,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569906487136,0.003699872427607,1.084426246460199,0.128748864029355,0.1035920749797201,1.4371339363815483,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.1131560153282294,0.1743119266055046,1.0,1090.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/epilepsy/s2/candidate_audit/epilepsy_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000004917518,1.1341371970398186,1.7484292909226955,1.2017334690985098,0.5466958218241861,2.02332913323863,0.1000000004917518,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1035920749797201,0.0,0.0,1.4371339363815483,0.003699872427607,1.7484292909226955,1.2017334690985098,0.5466958218241861,2.02332913323863,1.1341371970398186,1.0,0.1000000004917518,0.1000000014901161,2.1131560153282294,0.1743119266055046,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3019139733421603,0.2988300504330786,0.0210205566940965,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1131560153282294
epilepsy,3,no_aug,success,,0.9646766169154228,0.9646766169154228,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,1.0,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,3,csta_topk_uniform_top5,success,,0.9646766169154228,0.9788059701492536,0.0141293532338308,1090,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,1.0,30,0,0,30.029409426031634,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570622828072,0.0038771124489128,1.0896154484475762,0.1344422776121588,0.1050425229704121,1.3987721618078757,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.175306167996584,0.1834862385321101,1.0,1090.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/epilepsy/s3/candidate_audit/epilepsy_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999378076,1.301289555676287,1.8064479725533389,1.3534103243972493,0.4530376481560895,2.0866056670249344,0.0999999999378076,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1050425229704121,0.0,0.0,1.3987721618078757,0.0038771124489128,1.8064479725533389,1.3534103243972493,0.4530376481560895,2.0866056670249344,1.301289555676287,1.0,0.0999999999378076,0.1000000014901161,2.175306167996584,0.1834862385321101,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3729633880241157,0.3331185640960838,0.0240105372669049,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.175306167996584
articularywordrecognition,1,no_aug,success,,0.9523332609419566,0.9523332609419566,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.96,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
articularywordrecognition,1,csta_topk_uniform_top5,success,,0.9523332609419566,0.9519287263461176,-0.0004045345958390012,2200,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.9786666666666668,30,0,0,67.94222788885236,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.00027191408166,0.0271082759096673,1.132930453325192,0.2137453404311253,0.0347846124168703,3.913112969333946,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2200.0,2200.0,10.0,10.0,0.0,2.2913842454070936,0.1272727272727272,1.0,2200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/articularywordrecognition/s1/candidate_audit/articularywordrecognition_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000002031212,1.2925293666995326,1.8179222987033967,1.295938764738071,0.5219835339653256,2.0889572158733203,0.1000000002031212,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0347846124168703,0.0,0.0,3.913112969333946,0.0271082759096673,1.8179222987033967,1.295938764738071,0.5219835339653256,2.0889572158733203,1.2925293666995326,1.0,0.1000000002031212,0.1000000014901161,2.2913842454070936,0.1272727272727272,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,220.0,False,1.0,1.0,1.0,0.0,0.684195344601643,0.6875244013785357,0.0193680921161213,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2913842454070936
articularywordrecognition,2,no_aug,success,,0.9562515397645833,0.9562515397645833,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.9840000000000001,28,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
articularywordrecognition,2,csta_topk_uniform_top5,success,,0.9562515397645832,0.9596672544846458,0.0034157147200626348,2200,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,1.0,17,0,0,46.53693475481123,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002718387863432,0.0258813047801524,1.1290375344663883,0.2104218377999679,0.0342987106166936,3.9518871108025633,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2200.0,2200.0,10.0,10.0,0.0,2.2515077492595483,0.1227272727272727,1.0,2200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/articularywordrecognition/s2/candidate_audit/articularywordrecognition_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001225725,1.309903441352011,1.8346692635286648,1.305431424282636,0.529237839246029,2.080369214572487,0.1000000001225725,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0342987106166936,0.0,0.0,3.9518871108025633,0.0258813047801524,1.8346692635286648,1.305431424282636,0.529237839246029,2.080369214572487,1.309903441352011,1.0,0.1000000001225725,0.1000000014901161,2.2515077492595483,0.1227272727272727,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,220.0,False,1.0,1.0,1.0,0.0,0.6836273135963726,0.6877027933279468,0.0165023678415798,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2515077492595483
articularywordrecognition,3,no_aug,success,,0.9597161254204732,0.9597161254204732,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,1.0,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
articularywordrecognition,3,csta_topk_uniform_top5,success,,0.9597161254204732,0.9560732291862726,-0.0036428962342006654,2200,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,1.0,30,0,0,67.37693787110038,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002718418566238,0.0262025559585915,1.1277198941918587,0.2103176334609148,0.0344274674696277,3.9383159923706983,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2200.0,2200.0,10.0,10.0,0.0,2.265482162293999,0.1545454545454545,1.0,2200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/articularywordrecognition/s3/candidate_audit/articularywordrecognition_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998692756,1.3230893951026286,1.8714159289207863,1.3272006178099938,0.5442153111107929,2.078058545390668,0.0999999998692756,0.1000000007789243,1.0,0.0999999999999999,0.0999999999999999,0.0344274674696277,0.0,0.0,3.9383159923706983,0.0262025559585915,1.8714159289207863,1.3272006178099938,0.5442153111107929,2.078058545390668,1.3230893951026286,1.0,0.0999999998692756,0.1000000007789243,2.265482162293999,0.1545454545454545,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,220.0,False,1.0,1.0,1.0,0.0,0.6831837497644455,0.6910782037319378,0.0135389181988973,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.265482162293999
har,1,no_aug,success,,0.9574801581575718,0.9574801581575718,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.9924725857799789,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,1,csta_topk_uniform_top5,success,,0.9574801581575718,0.9676499650724532,0.01016980691488134,58810,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.9993726333714236,30,0,0,1841.9775635260157,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002712371729615,2.95332996479725,1.0951368849092376,0.1647721690219969,0.1849475890058258,1.22189579344175,0.1,0.0998315400007152,0.0,0.0,0.0,58810.0,58810.0,10.0,10.0,0.0120727767386498,1.9406667737088623,0.1974154055432749,1.0,58810.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/har/s1/candidate_audit/har_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998315393233631,2.8202160958793043,4.35188433546708,2.8401893152373496,1.511695020229731,2.071530890235712,0.0999999993210046,0.0998315414728315,0.9983154000071522,0.1,0.0998315400007152,0.1849475890058258,0.0120727767386498,0.0,1.22189579344175,2.95332996479725,4.35188433546708,2.8401893152373496,1.511695020229731,2.071530890235712,2.8202160958793043,0.9983154000071522,0.0999999993210046,0.0998315414728315,1.9406667737088623,0.1974154055432749,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,5881.0,False,0.9999999999999998,1.0,1.0,0.0,0.5481176734634684,0.5453280743081682,0.0172601173069444,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9406667737088623
har,2,no_aug,success,,0.957489936078852,0.957489936078852,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.993103651458639,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
